seq_id	seq_len	gaps	gap_rate
UHGV-1467544_30	592	12308	20.79054054054054
UHGV-1467546_37	485	12415	25.5979381443299
UHGV-1467570_26	477	12423	26.044025157232703
UHGV-1467595_35	600	12300	20.5
UHGV-1467601_18	412	12488	30.310679611650485
UHGV-1467638_21	419	12481	29.787589498806682
UHGV-1467644_37	568	12332	21.711267605633804
UHGV-1467645_21	581	12319	21.203098106712563
UHGV-1467654_9	414	12486	30.159420289855074
UHGV-1467664_17	612	12288	20.07843137254902
UHGV-1467666_34	435	12465	28.655172413793103
UHGV-1467668_30	479	12421	25.931106471816285
UHGV-1467685_21	459	12441	27.104575163398692
UHGV-1467699_7	443	12457	28.119638826185103
UHGV-1467706_8	518	12382	23.903474903474905
UHGV-1467708_13	449	12451	27.73051224944321
UHGV-1467711_7	472	12428	26.33050847457627
UHGV-1467730_84	581	12319	21.203098106712563
UHGV-1467755_30	590	12310	20.864406779661017
UHGV-1467760_29	442	12458	28.18552036199095
UHGV-1467774_6	540	12360	22.88888888888889
UHGV-1467786_22	441	12459	28.25170068027211
UHGV-1467802_33	535	12365	23.11214953271028
UHGV-1467803_23	420	12480	29.714285714285715
UHGV-1467805_31	610	12290	20.147540983606557
UHGV-1467833_7	576	12324	21.395833333333332
UHGV-1467851_6	561	12339	21.994652406417114
UHGV-1467863_12	486	12414	25.54320987654321
UHGV-1467865_14	435	12465	28.655172413793103
UHGV-1467875_152	608	12292	20.217105263157894
UHGV-1467910_8	399	12501	31.330827067669173
UHGV-1467911_7	443	12457	28.119638826185103
UHGV-1467949_5	582	12318	21.164948453608247
UHGV-1467955_7	464	12436	26.801724137931036
UHGV-1467965_18	423	12477	29.49645390070922
UHGV-1467973_16	568	12332	21.711267605633804
UHGV-1467978_24	414	12486	30.159420289855074
UHGV-1467998_13	620	12280	19.806451612903224
UHGV-1468005_9	581	12319	21.203098106712563
UHGV-1468041_31	525	12375	23.571428571428573
UHGV-1468064_38	405	12495	30.85185185185185
UHGV-1468066_40	415	12485	30.08433734939759
UHGV-1468079_135	644	12256	19.03105590062112
UHGV-1468095_26	549	12351	22.497267759562842
UHGV-1468100_9	434	12466	28.723502304147466
UHGV-1468102_2	591	12309	20.82741116751269
UHGV-1468115_13	458	12442	27.16593886462882
UHGV-1468123_10	411	12489	30.386861313868614
UHGV-1468125_19	548	12352	22.54014598540146
UHGV-1468127_18	520	12380	23.807692307692307
UHGV-1468156_14	578	12322	21.31833910034602
UHGV-1468158_13	437	12463	28.519450800915333
UHGV-1468177_48	452	12448	27.539823008849556
UHGV-1468194_27	424	12476	29.42452830188679
UHGV-1468198_13	410	12490	30.463414634146343
UHGV-1468200_23	622	12278	19.739549839228296
UHGV-1468201_18	419	12481	29.787589498806682
UHGV-1468202_24	575	12325	21.434782608695652
UHGV-1468217_12	418	12482	29.861244019138756
UHGV-1468218_27	587	12313	20.976149914821125
UHGV-1468220_14	465	12435	26.741935483870968
UHGV-1468226_38	413	12487	30.234866828087167
UHGV-1468227_20	467	12433	26.623126338329765
UHGV-1468229_34	453	12447	27.47682119205298
UHGV-1468250_23	468	12432	26.564102564102566
UHGV-1468262_25	454	12446	27.41409691629956
UHGV-1468267_16	548	12352	22.54014598540146
UHGV-1468268_23	404	12496	30.93069306930693
UHGV-1468274_18	557	12343	22.159784560143628
UHGV-1468276_42	764	12136	15.884816753926701
UHGV-1468277_31	412	12488	30.310679611650485
UHGV-1468293_22	408	12492	30.61764705882353
UHGV-1468313_12	433	12467	28.792147806004618
UHGV-1468350_14	390	12510	32.07692307692308
UHGV-1468360_6	566	12334	21.791519434628974
UHGV-1468362_28	435	12465	28.655172413793103
UHGV-1468370_27	424	12476	29.42452830188679
UHGV-1468372_23	483	12417	25.70807453416149
UHGV-1468378_29	464	12436	26.801724137931036
UHGV-1468394_165	616	12284	19.941558441558442
UHGV-1468396_12	573	12327	21.513089005235603
UHGV-1468399_6	525	12375	23.571428571428573
UHGV-1468402_28	521	12379	23.760076775431862
UHGV-1468413_22	450	12450	27.666666666666668
UHGV-1468448_28	460	12440	27.043478260869566
UHGV-1468517_25	486	12414	25.54320987654321
UHGV-1468528_12	512	12388	24.1953125
UHGV-1468529_18	580	12320	21.24137931034483
UHGV-1468533_18	453	12447	27.47682119205298
UHGV-1468536_25	405	12495	30.85185185185185
UHGV-1468538_64	431	12469	28.930394431554525
UHGV-1468542_82	555	12345	22.243243243243242
UHGV-1468548_19	449	12451	27.73051224944321
UHGV-1468559_57	421	12479	29.641330166270784
UHGV-1468566_8	597	12303	20.608040201005025
UHGV-1468579_22	459	12441	27.104575163398692
UHGV-1468583_12	413	12487	30.234866828087167
UHGV-1468594_29	584	12316	21.089041095890412
UHGV-1468603_47	476	12424	26.100840336134453
UHGV-1468608_35	434	12466	28.723502304147466
UHGV-1468611_30	456	12444	27.289473684210527
UHGV-1468633_2	664	12236	18.427710843373493
UHGV-1468648_72	765	12135	15.862745098039216
UHGV-1468664_25	760	12140	15.973684210526315
UHGV-1468679_49	588	12312	20.93877551020408
UHGV-1468685_56	664	12236	18.427710843373493
UHGV-1468722_35	418	12482	29.861244019138756
UHGV-1468733_21	523	12377	23.665391969407267
UHGV-1468741_33	532	12368	23.24812030075188
UHGV-1468758_13	586	12314	21.013651877133107
UHGV-1468761_15	519	12381	23.85549132947977
UHGV-1468766_21	402	12498	31.08955223880597
UHGV-1468769_9	575	12325	21.434782608695652
UHGV-1468770_4	419	12481	29.787589498806682
UHGV-1468771_7	491	12409	25.272912423625254
UHGV-1468773_28	432	12468	28.86111111111111
UHGV-1468778_31	477	12423	26.044025157232703
UHGV-1468797_43	606	12294	20.287128712871286
UHGV-1468804_38	492	12408	25.21951219512195
UHGV-1468810_39	422	12478	29.56872037914692
UHGV-1468832_14	631	12269	19.443740095087165
UHGV-1468833_45	716	12184	17.01675977653631
UHGV-1468861_17	612	12288	20.07843137254902
UHGV-1468940_45	499	12401	24.851703406813627
UHGV-1468947_25	419	12481	29.787589498806682
UHGV-1468953_8	519	12381	23.85549132947977
UHGV-1468955_33	419	12481	29.787589498806682
UHGV-1468961_26	594	12306	20.717171717171716
UHGV-1468971_41	504	12396	24.595238095238095
UHGV-1468980_20	444	12456	28.054054054054053
UHGV-1468985_40	455	12445	27.35164835164835
UHGV-1468987_22	462	12438	26.92207792207792
UHGV-1469005_32	460	12440	27.043478260869566
UHGV-1469006_25	561	12339	21.994652406417114
UHGV-1469009_19	428	12472	29.14018691588785
UHGV-1469018_35	465	12435	26.741935483870968
UHGV-1469023_28	422	12478	29.56872037914692
UHGV-1469027_24	480	12420	25.875
UHGV-1469057_26	510	12390	24.294117647058822
UHGV-1469066_117	570	12330	21.63157894736842
UHGV-1469075_14	548	12352	22.54014598540146
UHGV-1469098_23	493	12407	25.16632860040568
UHGV-1469100_49	698	12202	17.48137535816619
UHGV-1469105_9	583	12317	21.126929674099486
UHGV-1469122_25	407	12493	30.695331695331696
UHGV-1469123_58	537	12363	23.022346368715084
UHGV-1469130_55	464	12436	26.801724137931036
UHGV-1469153_55	459	12441	27.104575163398692
UHGV-1469155_74	402	12498	31.08955223880597
UHGV-1469164_16	558	12342	22.118279569892472
UHGV-1469168_7	581	12319	21.203098106712563
UHGV-1469182_6	446	12454	27.923766816143498
UHGV-1469183_13	487	12413	25.48870636550308
UHGV-1469189_26	483	12417	25.70807453416149
UHGV-1469201_39	540	12360	22.88888888888889
UHGV-1469211_35	560	12340	22.035714285714285
UHGV-1469214_26	552	12348	22.369565217391305
UHGV-1469224_4	557	12343	22.159784560143628
UHGV-1469244_148	638	12262	19.219435736677116
UHGV-1469261_21	549	12351	22.497267759562842
UHGV-1469266_34	578	12322	21.31833910034602
UHGV-1469269_66	535	12365	23.11214953271028
UHGV-1469270_53	478	12422	25.98744769874477
UHGV-1469282_21	418	12482	29.861244019138756
UHGV-1469288_26	416	12484	30.009615384615383
UHGV-1469289_45	540	12360	22.88888888888889
UHGV-1469296_25	568	12332	21.711267605633804
UHGV-1469298_24	409	12491	30.540342298288508
UHGV-1469299_39	452	12448	27.539823008849556
UHGV-1469313_66	571	12329	21.591943957968475
UHGV-1469314_6	706	12194	17.271954674220964
UHGV-1469334_27	457	12443	27.227571115973742
UHGV-1469335_20	471	12429	26.388535031847134
UHGV-1469338_20	700	12200	17.428571428571427
UHGV-1469355_25	552	12348	22.369565217391305
UHGV-1469360_17	400	12500	31.25
UHGV-1469370_14	667	12233	18.340329835082457
UHGV-1469377_12	545	12355	22.6697247706422
UHGV-1469381_49	411	12489	30.386861313868614
UHGV-1469389_68	591	12309	20.82741116751269
UHGV-1469398_5	580	12320	21.24137931034483
UHGV-1469411_47	415	12485	30.08433734939759
UHGV-1469412_28	588	12312	20.93877551020408
UHGV-1469414_2	568	12332	21.711267605633804
UHGV-1469415_26	483	12417	25.70807453416149
UHGV-1469416_26	513	12387	24.146198830409357
UHGV-1469420_16	555	12345	22.243243243243242
UHGV-1469433_148	616	12284	19.941558441558442
UHGV-1469445_38	556	12344	22.201438848920862
UHGV-1469457_29	459	12441	27.104575163398692
UHGV-1469470_29	597	12303	20.608040201005025
UHGV-1469472_31	545	12355	22.6697247706422
UHGV-1469477_14	542	12358	22.800738007380073
UHGV-1469505_8	577	12323	21.357019064124785
UHGV-1469506_11	467	12433	26.623126338329765
UHGV-1469508_31	527	12373	23.47817836812144
UHGV-1469518_38	447	12453	27.859060402684563
UHGV-1469537_20	405	12495	30.85185185185185
UHGV-1469567_12	521	12379	23.760076775431862
UHGV-1469568_35	415	12485	30.08433734939759
UHGV-1469572_30	618	12282	19.87378640776699
UHGV-1469574_16	486	12414	25.54320987654321
UHGV-1469580_76	581	12319	21.203098106712563
UHGV-1469591_41	411	12489	30.386861313868614
UHGV-1469594_21	552	12348	22.369565217391305
UHGV-1469604_23	428	12472	29.14018691588785
UHGV-1469606_43	557	12343	22.159784560143628
UHGV-1469628_60	570	12330	21.63157894736842
UHGV-1469633_20	395	12505	31.658227848101266
UHGV-1469649_10	533	12367	23.202626641651033
UHGV-1469674_55	422	12478	29.56872037914692
UHGV-1469683_15	461	12439	26.982646420824295
UHGV-1469699_10	570	12330	21.63157894736842
UHGV-1469706_57	578	12322	21.31833910034602
UHGV-1469717_115	609	12291	20.182266009852217
UHGV-1469719_48	512	12388	24.1953125
UHGV-1469723_36	590	12310	20.864406779661017
UHGV-1469727_23	422	12478	29.56872037914692
UHGV-1469729_30	462	12438	26.92207792207792
UHGV-1469730_13	472	12428	26.33050847457627
UHGV-1469732_21	625	12275	19.64
UHGV-1469735_44	441	12459	28.25170068027211
UHGV-1469738_35	443	12457	28.119638826185103
UHGV-1469746_65	421	12479	29.641330166270784
UHGV-1469748_20	580	12320	21.24137931034483
UHGV-1469749_42	462	12438	26.92207792207792
UHGV-1469752_54	723	12177	16.842323651452283
UHGV-1469783_86	580	12320	21.24137931034483
UHGV-1469790_39	432	12468	28.86111111111111
UHGV-1469795_24	613	12287	20.04404567699837
UHGV-1469800_37	547	12353	22.583180987202926
UHGV-1469882_35	441	12459	28.25170068027211
UHGV-1469896_44	617	12283	19.907617504051863
UHGV-1469898_10	491	12409	25.272912423625254
UHGV-1469906_11	580	12320	21.24137931034483
UHGV-1469918_15	412	12488	30.310679611650485
UHGV-1469929_64	579	12321	21.27979274611399
UHGV-1469941_14	563	12337	21.912966252220247
UHGV-1469967_12	563	12337	21.912966252220247
UHGV-1469976_51	391	12509	31.9923273657289
UHGV-1469983_25	496	12404	25.008064516129032
UHGV-1469987_35	443	12457	28.119638826185103
UHGV-1469990_5	392	12508	31.908163265306122
UHGV-1469999_25	533	12367	23.202626641651033
UHGV-1470005_28	427	12473	29.210772833723652
UHGV-1470006_26	558	12342	22.118279569892472
UHGV-1470010_14	563	12337	21.912966252220247
UHGV-1470012_26	512	12388	24.1953125
UHGV-1470013_17	424	12476	29.42452830188679
UHGV-1470024_37	528	12372	23.431818181818183
UHGV-1470026_33	454	12446	27.41409691629956
UHGV-1470036_18	576	12324	21.395833333333332
UHGV-1470037_48	582	12318	21.164948453608247
UHGV-1470046_15	460	12440	27.043478260869566
UHGV-1470068_58	671	12229	18.225037257824145
UHGV-1470076_25	412	12488	30.310679611650485
UHGV-1470078_6	581	12319	21.203098106712563
UHGV-1470092_17	428	12472	29.14018691588785
UHGV-1470098_30	476	12424	26.100840336134453
UHGV-1470099_20	574	12326	21.473867595818817
UHGV-1470101_56	491	12409	25.272912423625254
UHGV-1470109_28	543	12357	22.756906077348066
UHGV-1470157_4	626	12274	19.60702875399361
UHGV-1470165_18	512	12388	24.1953125
UHGV-1470203_51	613	12287	20.04404567699837
UHGV-1470208_27	496	12404	25.008064516129032
UHGV-1470225_43	565	12335	21.831858407079647
UHGV-1470236_50	515	12385	24.04854368932039
UHGV-1470254_46	549	12351	22.497267759562842
UHGV-1470255_14	484	12416	25.65289256198347
UHGV-1470261_5	393	12507	31.82442748091603
UHGV-1470265_44	592	12308	20.79054054054054
UHGV-1470269_49	594	12306	20.717171717171716
UHGV-1470276_30	522	12378	23.71264367816092
UHGV-1470290_16	488	12412	25.434426229508198
UHGV-1470292_13	421	12479	29.641330166270784
UHGV-1470294_5	426	12474	29.281690140845072
UHGV-1470305_58	617	12283	19.907617504051863
UHGV-1470311_27	393	12507	31.82442748091603
UHGV-1470313_24	447	12453	27.859060402684563
UHGV-1470314_52	452	12448	27.539823008849556
UHGV-1470334_52	500	12400	24.8
UHGV-1470343_25	432	12468	28.86111111111111
UHGV-1470348_34	533	12367	23.202626641651033
UHGV-1470348_55	471	12429	26.388535031847134
UHGV-1470357_64	583	12317	21.126929674099486
UHGV-1470359_46	478	12422	25.98744769874477
UHGV-1470380_35	548	12352	22.54014598540146
UHGV-1470395_103	500	12400	24.8
UHGV-1470399_86	591	12309	20.82741116751269
UHGV-1470400_104	500	12400	24.8
UHGV-1470402_73	545	12355	22.6697247706422
UHGV-1470403_45	459	12441	27.104575163398692
UHGV-1470423_33	551	12349	22.41197822141561
UHGV-1470440_26	434	12466	28.723502304147466
UHGV-1470446_18	484	12416	25.65289256198347
UHGV-1470455_24	427	12473	29.210772833723652
UHGV-1470463_9	413	12487	30.234866828087167
UHGV-1470476_25	414	12486	30.159420289855074
UHGV-1470480_19	587	12313	20.976149914821125
UHGV-1470482_7	573	12327	21.513089005235603
UHGV-1470485_19	532	12368	23.24812030075188
UHGV-1470486_28	432	12468	28.86111111111111
UHGV-1470488_18	551	12349	22.41197822141561
UHGV-1470508_7	441	12459	28.25170068027211
UHGV-1470519_61	415	12485	30.08433734939759
UHGV-1470537_2	556	12344	22.201438848920862
UHGV-1470543_106	591	12309	20.82741116751269
UHGV-1470544_65	665	12235	18.398496240601503
UHGV-1470561_21	530	12370	23.339622641509433
UHGV-1470592_4	691	12209	17.66859623733719
UHGV-1470610_29	401	12499	31.169576059850375
UHGV-1470620_71	555	12345	22.243243243243242
UHGV-1470652_25	480	12420	25.875
UHGV-1470664_9	575	12325	21.434782608695652
UHGV-1470672_47	626	12274	19.60702875399361
UHGV-1470686_47	592	12308	20.79054054054054
UHGV-1470688_44	565	12335	21.831858407079647
UHGV-1470723_42	415	12485	30.08433734939759
UHGV-1470732_29	417	12483	29.93525179856115
UHGV-1470738_59	496	12404	25.008064516129032
UHGV-1470752_117	612	12288	20.07843137254902
UHGV-1470771_3	393	12507	31.82442748091603
UHGV-1470774_53	426	12474	29.281690140845072
UHGV-1470777_35	428	12472	29.14018691588785
UHGV-1470789_22	575	12325	21.434782608695652
UHGV-1470791_30	458	12442	27.16593886462882
UHGV-1470849_26	548	12352	22.54014598540146
UHGV-1470853_40	460	12440	27.043478260869566
UHGV-1470861_35	457	12443	27.227571115973742
UHGV-1470880_3	427	12473	29.210772833723652
UHGV-1470886_62	581	12319	21.203098106712563
UHGV-1470894_36	547	12353	22.583180987202926
UHGV-1470918_3	555	12345	22.243243243243242
UHGV-1470932_43	588	12312	20.93877551020408
UHGV-1470936_31	459	12441	27.104575163398692
UHGV-1470940_38	581	12319	21.203098106712563
UHGV-1470958_32	412	12488	30.310679611650485
UHGV-1470962_14	581	12319	21.203098106712563
UHGV-1470964_46	540	12360	22.88888888888889
UHGV-1470967_15	471	12429	26.388535031847134
UHGV-1470978_12	591	12309	20.82741116751269
UHGV-1470980_12	424	12476	29.42452830188679
UHGV-1471008_47	571	12329	21.591943957968475
UHGV-1471039_24	510	12390	24.294117647058822
UHGV-1471050_55	406	12494	30.773399014778324
UHGV-1471055_24	561	12339	21.994652406417114
UHGV-1471064_86	639	12261	19.187793427230048
UHGV-1471085_62	524	12376	23.61832061068702
UHGV-1471091_16	549	12351	22.497267759562842
UHGV-1471096_38	541	12359	22.844731977818853
UHGV-1471097_39	435	12465	28.655172413793103
UHGV-1471155_36	493	12407	25.16632860040568
UHGV-1471175_24	481	12419	25.81912681912682
UHGV-1471182_4	717	12183	16.99163179916318
UHGV-1471187_55	399	12501	31.330827067669173
UHGV-1471193_70	590	12310	20.864406779661017
UHGV-1471199_3	541	12359	22.844731977818853
UHGV-1471201_9	570	12330	21.63157894736842
UHGV-1471205_21	581	12319	21.203098106712563
UHGV-1471208_20	541	12359	22.844731977818853
UHGV-1471213_28	429	12471	29.06993006993007
UHGV-1471223_23	429	12471	29.06993006993007
UHGV-1471235_29	687	12213	17.777292576419214
UHGV-1471241_28	503	12397	24.646123260437374
UHGV-1471252_25	477	12423	26.044025157232703
UHGV-1471256_24	617	12283	19.907617504051863
UHGV-1471268_39	640	12260	19.15625
UHGV-1471271_41	551	12349	22.41197822141561
UHGV-1471278_40	418	12482	29.861244019138756
UHGV-1471288_41	471	12429	26.388535031847134
UHGV-1471292_45	752	12148	16.154255319148938
UHGV-1471299_42	691	12209	17.66859623733719
UHGV-1471309_31	577	12323	21.357019064124785
UHGV-1471315_41	413	12487	30.234866828087167
UHGV-1471332_76	570	12330	21.63157894736842
UHGV-1471344_19	520	12380	23.807692307692307
UHGV-1471352_48	499	12401	24.851703406813627
UHGV-1471354_2	540	12360	22.88888888888889
UHGV-1471362_79	711	12189	17.143459915611814
UHGV-1471365_27	573	12327	21.513089005235603
UHGV-1471380_84	580	12320	21.24137931034483
UHGV-1471387_58	399	12501	31.330827067669173
UHGV-1471388_30	544	12356	22.71323529411765
UHGV-1471395_28	392	12508	31.908163265306122
UHGV-1471400_31	521	12379	23.760076775431862
UHGV-1471406_31	694	12206	17.587896253602306
UHGV-1471408_16	544	12356	22.71323529411765
UHGV-1471428_12	540	12360	22.88888888888889
UHGV-1471435_30	451	12449	27.60310421286031
UHGV-1471449_21	558	12342	22.118279569892472
UHGV-1471452_32	420	12480	29.714285714285715
UHGV-1471454_38	548	12352	22.54014598540146
UHGV-1471470_36	464	12436	26.801724137931036
UHGV-1471471_9	483	12417	25.70807453416149
UHGV-1471508_26	419	12481	29.787589498806682
UHGV-1471521_6	581	12319	21.203098106712563
UHGV-1471530_11	421	12479	29.641330166270784
UHGV-1471544_44	412	12488	30.310679611650485
UHGV-1471553_49	606	12294	20.287128712871286
UHGV-1471555_27	581	12319	21.203098106712563
UHGV-1471580_29	411	12489	30.386861313868614
UHGV-1471586_33	732	12168	16.62295081967213
UHGV-1471594_30	594	12306	20.717171717171716
UHGV-1471601_129	543	12357	22.756906077348066
UHGV-1471626_38	452	12448	27.539823008849556
UHGV-1471628_30	583	12317	21.126929674099486
UHGV-1471634_55	550	12350	22.454545454545453
UHGV-1471646_31	451	12449	27.60310421286031
UHGV-1471650_54	615	12285	19.975609756097562
UHGV-1471655_61	518	12382	23.903474903474905
UHGV-1471656_30	593	12307	20.753794266441822
UHGV-1471664_21	546	12354	22.626373626373628
UHGV-1471666_12	461	12439	26.982646420824295
UHGV-1471701_43	691	12209	17.66859623733719
UHGV-1471705_24	684	12216	17.859649122807017
UHGV-1471711_70	581	12319	21.203098106712563
UHGV-1471722_40	452	12448	27.539823008849556
UHGV-1471729_36	425	12475	29.352941176470587
UHGV-1471743_41	540	12360	22.88888888888889
UHGV-1471745_54	423	12477	29.49645390070922
UHGV-1471746_30	406	12494	30.773399014778324
UHGV-1471756_53	500	12400	24.8
UHGV-1471760_35	580	12320	21.24137931034483
UHGV-1471763_22	484	12416	25.65289256198347
UHGV-1471777_33	548	12352	22.54014598540146
UHGV-1471782_25	446	12454	27.923766816143498
UHGV-1471784_28	412	12488	30.310679611650485
UHGV-1471785_20	418	12482	29.861244019138756
UHGV-1471788_13	477	12423	26.044025157232703
UHGV-1471790_26	522	12378	23.71264367816092
UHGV-1471791_10	522	12378	23.71264367816092
UHGV-1471792_24	412	12488	30.310679611650485
UHGV-1471795_26	559	12341	22.076923076923077
UHGV-1471810_27	599	12301	20.535893155258766
UHGV-1471813_48	580	12320	21.24137931034483
UHGV-1471830_70	666	12234	18.36936936936937
UHGV-1471846_32	426	12474	29.281690140845072
UHGV-1471847_43	403	12497	31.009925558312656
UHGV-1471848_31	461	12439	26.982646420824295
UHGV-1471853_22	415	12485	30.08433734939759
UHGV-1471862_47	416	12484	30.009615384615383
UHGV-1471893_26	412	12488	30.310679611650485
UHGV-1471912_63	587	12313	20.976149914821125
UHGV-1471920_23	410	12490	30.463414634146343
UHGV-1471960_18	497	12403	24.955734406438633
UHGV-1471964_20	439	12461	28.38496583143508
UHGV-1471965_70	546	12354	22.626373626373628
UHGV-1471975_43	569	12331	21.671353251318102
UHGV-1471984_31	473	12427	26.272727272727273
UHGV-1472003_2	535	12365	23.11214953271028
UHGV-1472064_15	471	12429	26.388535031847134
UHGV-1472071_58	472	12428	26.33050847457627
UHGV-1472074_50	581	12319	21.203098106712563
UHGV-1472080_43	514	12386	24.09727626459144
UHGV-1472090_7	416	12484	30.009615384615383
UHGV-1472091_25	422	12478	29.56872037914692
UHGV-1472094_3	445	12455	27.98876404494382
UHGV-1472095_86	574	12326	21.473867595818817
UHGV-1472099_6	459	12441	27.104575163398692
UHGV-1472102_103	392	12508	31.908163265306122
UHGV-1472105_31	469	12431	26.505330490405118
UHGV-1472108_7	581	12319	21.203098106712563
UHGV-1472156_33	463	12437	26.861771058315334
UHGV-1472161_27	476	12424	26.100840336134453
UHGV-1472163_43	470	12430	26.4468085106383
UHGV-1472172_58	564	12336	21.872340425531913
UHGV-1472175_12	536	12364	23.067164179104477
UHGV-1472176_31	556	12344	22.201438848920862
UHGV-1472228_58	602	12298	20.428571428571427
UHGV-1472233_40	609	12291	20.182266009852217
UHGV-1472236_24	753	12147	16.131474103585656
UHGV-1472241_26	683	12217	17.887262079062957
UHGV-1472242_32	574	12326	21.473867595818817
UHGV-1472260_38	418	12482	29.861244019138756
UHGV-1472264_20	415	12485	30.08433734939759
UHGV-1472267_15	443	12457	28.119638826185103
UHGV-1472286_28	514	12386	24.09727626459144
UHGV-1472296_40	423	12477	29.49645390070922
UHGV-1472316_88	581	12319	21.203098106712563
UHGV-1472320_71	487	12413	25.48870636550308
UHGV-1472327_17	493	12407	25.16632860040568
UHGV-1472331_26	501	12399	24.748502994011975
UHGV-1472332_27	586	12314	21.013651877133107
UHGV-1472333_29	625	12275	19.64
UHGV-1472341_26	395	12505	31.658227848101266
UHGV-1472343_17	540	12360	22.88888888888889
UHGV-1472344_30	549	12351	22.497267759562842
UHGV-1472362_26	664	12236	18.427710843373493
UHGV-1472368_36	517	12383	23.95164410058027
UHGV-1472372_3	392	12508	31.908163265306122
UHGV-1472387_45	576	12324	21.395833333333332
UHGV-1472388_13	472	12428	26.33050847457627
UHGV-1472395_31	393	12507	31.82442748091603
UHGV-1472397_28	570	12330	21.63157894736842
UHGV-1472399_9	412	12488	30.310679611650485
UHGV-1472466_10	486	12414	25.54320987654321
UHGV-1472472_19	464	12436	26.801724137931036
UHGV-1472478_20	540	12360	22.88888888888889
UHGV-1472479_45	581	12319	21.203098106712563
UHGV-1472500_27	463	12437	26.861771058315334
UHGV-1472511_26	522	12378	23.71264367816092
UHGV-1472515_44	577	12323	21.357019064124785
UHGV-1472519_49	639	12261	19.187793427230048
UHGV-1472529_26	477	12423	26.044025157232703
UHGV-1472535_31	441	12459	28.25170068027211
UHGV-1472545_36	509	12391	24.343811394891944
UHGV-1472557_23	478	12422	25.98744769874477
UHGV-1472563_20	570	12330	21.63157894736842
UHGV-1472570_32	416	12484	30.009615384615383
UHGV-1472578_25	547	12353	22.583180987202926
UHGV-1472603_27	587	12313	20.976149914821125
UHGV-1472605_104	568	12332	21.711267605633804
UHGV-1472621_34	510	12390	24.294117647058822
UHGV-1472629_48	393	12507	31.82442748091603
UHGV-1472635_18	535	12365	23.11214953271028
UHGV-1472642_11	423	12477	29.49645390070922
UHGV-1472648_10	535	12365	23.11214953271028
UHGV-1472656_9	623	12277	19.70626003210273
UHGV-1472665_56	465	12435	26.741935483870968
UHGV-1472669_91	479	12421	25.931106471816285
UHGV-1472693_68	663	12237	18.457013574660632
UHGV-1472698_55	528	12372	23.431818181818183
UHGV-1472713_67	413	12487	30.234866828087167
UHGV-1472714_38	393	12507	31.82442748091603
UHGV-1472752_9	551	12349	22.41197822141561
UHGV-1472777_24	541	12359	22.844731977818853
UHGV-1472779_23	414	12486	30.159420289855074
UHGV-1472800_14	687	12213	17.777292576419214
UHGV-1472815_22	588	12312	20.93877551020408
UHGV-1472818_67	424	12476	29.42452830188679
UHGV-1472819_26	598	12302	20.57190635451505
UHGV-1472821_8	452	12448	27.539823008849556
UHGV-1472838_59	669	12231	18.282511210762333
UHGV-1472850_28	445	12455	27.98876404494382
UHGV-1472853_9	536	12364	23.067164179104477
UHGV-1472859_23	412	12488	30.310679611650485
UHGV-1472886_26	442	12458	28.18552036199095
UHGV-1472896_39	687	12213	17.777292576419214
UHGV-1472915_78	392	12508	31.908163265306122
UHGV-1472917_80	498	12402	24.903614457831324
UHGV-1472918_34	535	12365	23.11214953271028
UHGV-1472926_13	640	12260	19.15625
UHGV-1472956_45	415	12485	30.08433734939759
UHGV-1472960_11	568	12332	21.711267605633804
UHGV-1472967_14	519	12381	23.85549132947977
UHGV-1472968_22	510	12390	24.294117647058822
UHGV-1472969_18	531	12369	23.293785310734464
UHGV-1472970_31	412	12488	30.310679611650485
UHGV-1472975_30	430	12470	29.0
UHGV-1472996_8	582	12318	21.164948453608247
UHGV-1472998_44	479	12421	25.931106471816285
UHGV-1472999_70	711	12189	17.143459915611814
UHGV-1473008_32	507	12393	24.443786982248522
UHGV-1473030_15	548	12352	22.54014598540146
UHGV-1473041_16	518	12382	23.903474903474905
UHGV-1473045_15	444	12456	28.054054054054053
UHGV-1473049_43	413	12487	30.234866828087167
UHGV-1473051_16	542	12358	22.800738007380073
UHGV-1473055_35	569	12331	21.671353251318102
UHGV-1473081_69	573	12327	21.513089005235603
UHGV-1473085_39	441	12459	28.25170068027211
UHGV-1473087_25	541	12359	22.844731977818853
UHGV-1473088_24	473	12427	26.272727272727273
UHGV-1473089_36	424	12476	29.42452830188679
UHGV-1473099_37	416	12484	30.009615384615383
UHGV-1473135_67	547	12353	22.583180987202926
UHGV-1473139_76	588	12312	20.93877551020408
UHGV-1473150_31	581	12319	21.203098106712563
UHGV-1473162_36	537	12363	23.022346368715084
UHGV-1473196_42	541	12359	22.844731977818853
UHGV-1473198_35	465	12435	26.741935483870968
UHGV-1473199_57	492	12408	25.21951219512195
UHGV-1473226_34	581	12319	21.203098106712563
UHGV-1473227_26	530	12370	23.339622641509433
UHGV-1473229_11	452	12448	27.539823008849556
UHGV-1473232_47	462	12438	26.92207792207792
UHGV-1473239_52	416	12484	30.009615384615383
UHGV-1473243_15	581	12319	21.203098106712563
UHGV-1473244_10	554	12346	22.28519855595668
UHGV-1473248_32	393	12507	31.82442748091603
UHGV-1473263_37	483	12417	25.70807453416149
UHGV-1473264_31	422	12478	29.56872037914692
UHGV-1473284_28	443	12457	28.119638826185103
